Ticker,Company Name,Industry,Market Price,Market Currency,Report Currency,Market Cap,Financial Year End Date,Past Financial Year Dividends,Latest Invested Capital,Latest Total Debt,Latest Total Asset,Latest Common Equity,Past Annual Sales,Past Annual Cogs,Past Annual Opex,Past Annual Net Income,Past Annual Operating Cash Flow,Past Annual Financing Cash Flow,Past Annual Investing Cash Flow,Past Annual R&D
8395.HK,ZXZN QI-HOUSE,Specialty Retail,0.21,HKD,HKD,332640000.0,03-31,0.0,55544000.0,32823000.0,106806000.0,35270000.0,64965000.0,23109000.0,56385000.0,-17274000.0,78000.0,3979000.0,-1275000.0,
8400.HK,ASIA PIONEER,Gambling,0.038,HKD,HKD,38000000.0,12-31,0.0,16335465.0,4787631.0,36032638.0,16335465.0,29693263.0,18804780.0,14483732.0,-1933329.0,1471523.0,-2021563.0,-51094.0,
8401.HK,STREAM IDEAS,Advertising Agencies,0.124,HKD,HKD,35837736.0,03-31,0.0,5476000.0,325000.0,15257000.0,5476000.0,11767000.0,7755000.0,17374000.0,-13209000.0,-8299000.0,-357000.0,5753000.0,
8402.HK,PLATEAU TL,Steel,0.103,HKD,SGD,49441028.0,12-31,0.0,10598402.0,2420158.0,16203154.0,8693289.0,23255213.0,19248558.0,5599147.0,-1083981.0,-1368163.0,-1326883.0,996401.0,
8403.HK,DOWWAY,Advertising Agencies,1.16,HKD,CNY,157760000.0,12-31,0.0,21551000.0,20499000.0,108926000.0,3575000.0,117446000.0,111584000.0,23192000.0,-16918000.0,2114000.0,5860000.0,2000.0,
8406.HK,CHINA ORAL IND,Leisure,0.07,HKD,CNY,95760000.0,12-31,0.0,104665000.0,14573000.0,183775000.0,104665000.0,166917000.0,139882000.0,39715000.0,-18626000.0,31319000.0,-6003000.0,1080000.0,
8411.HK,K W NELSON GP,Engineering & Construction,0.077,HKD,HKD,73257032.0,12-31,0.02,65300000.0,277000.0,69634000.0,65300000.0,28895000.0,20454000.0,16134000.0,-5686000.0,-4811000.0,-1634000.0,406000.0,
8412.HK,NEW AMANTE,Restaurants,0.365,HKD,HKD,44620520.0,05-31,0.0,9965000.0,16608000.0,50473000.0,4313000.0,89245000.0,47761000.0,54898000.0,-17140000.0,5885000.0,-12683000.0,-1975000.0,
8413.HK,ASIA GROCERY,Food Distribution,0.116,HKD,HKD,134792000.0,03-31,0.0,98871000.0,13622000.0,132304000.0,98871000.0,292476000.0,226363000.0,67901000.0,1864000.0,19514000.0,-7046000.0,-419000.0,
8416.HK,HM INTL HLDGS,Specialty Business Services,0.078,HKD,HKD,32870372.0,12-31,0.0,77584000.0,18010000.0,121567000.0,76734000.0,158890000.0,102014000.0,64220000.0,-7720000.0,-437000.0,-17149000.0,-8406000.0,
8417.HK,DADI EDU,Education & Training Services,0.01,HKD,HKD,17504000.0,03-31,0.0,55728000.0,3531000.0,64098000.0,55728000.0,16869000.0,12604000.0,1884000.0,-6345000.0,-6702000.0,-2267000.0,825000.0,
8418.HK,OPTIMA AUTO,Auto Parts,0.38,HKD,SGD,323000000.0,12-31,0.0,10197000.0,8355000.0,22810000.0,6182000.0,105066000.0,92315000.0,13141000.0,-1260000.0,2840000.0,-3391000.0,654000.0,
8419.HK,AV PROMOTIONS,Specialty Business Services,0.088,HKD,HKD,35200000.0,12-31,0.0,152099000.0,109353000.0,240883000.0,58353000.0,139243000.0,117468000.0,29841000.0,-12369000.0,14634000.0,-14281000.0,-5838000.0,
8420.HK,NEXION TECH,Software - Infrastructure,0.023,HKD,HKD,20418480.0,12-31,0.0,16773000.0,6000.0,25897000.0,16773000.0,15190000.0,18290000.0,6042000.0,-14695000.0,-5133000.0,-39000.0,-2089000.0,
8422.HK,WT GROUP,Engineering & Construction,0.095,HKD,HKD,11400000.0,06-30,0.0,40292000.0,107000.0,46164000.0,40292000.0,31301000.0,19870000.0,7889000.0,3747000.0,-4903000.0,-237000.0,125000.0,
8423.HK,CHI HO DEV,Engineering & Construction,0.039,HKD,HKD,31200000.0,03-31,0.0,253229000.0,99106000.0,397256000.0,157120000.0,352903000.0,312360000.0,21530000.0,10094000.0,8631000.0,666000.0,-30723000.0,
8425.HK,HING MING HLDGS,Rental & Leasing Services,0.059,HKD,HKD,22184000.0,03-31,0.0,123021000.0,17284000.0,181131000.0,116892000.0,107813000.0,83897000.0,24578000.0,-568000.0,31650000.0,-13694000.0,-18875000.0,
8426.HK,MODERN LIVING,Real Estate Services,0.239,HKD,HKD,191200000.0,12-31,0.028,156176000.0,2272000.0,209529000.0,156176000.0,334240000.0,385000.0,317154000.0,17774000.0,18701000.0,-18004000.0,-751000.0,
8427.HK,WS-SK TARGET,Building Materials,15.76,HKD,MYR,257701216.0,05-31,0.0,39744000.0,3851000.0,50607000.0,36298000.0,30681000.0,22122000.0,8203000.0,108000.0,-441000.0,-54000.0,1237000.0,
8428.HK,CBK HOLDINGS,Restaurants,0.41,HKD,HKD,45908520.0,03-31,0.0,7882000.0,4576000.0,20591000.0,7882000.0,25365000.0,11328000.0,32360000.0,-24595000.0,-6792000.0,17203000.0,-5343000.0,
8429.HK,SV VISION,Advertising Agencies,0.032,HKD,HKD,15360001.0,12-31,0.0,56021000.0,755000.0,80744000.0,56021000.0,53730000.0,23575000.0,36345000.0,-8601000.0,6972000.0,-3079000.0,-149000.0,
8430.HK,C&N HOLDINGS,Trucking,0.096,HKD,SGD,16016161.0,12-31,0.0,14423158.0,1567613.0,17587705.0,14123158.0,23463313.0,22220680.0,5994446.0,-5114357.0,-2200169.0,4149507.0,-2510198.0,
8431.HK,HAO BAI INTL,Engineering & Construction,0.026,HKD,HKD,10970180.0,03-31,0.0,17278000.0,8611000.0,107168000.0,11092000.0,21884000.0,16438000.0,11919000.0,-10726000.0,-16187000.0,16808000.0,233000.0,
8432.HK,BAR PACIFIC,Restaurants,0.027,HKD,HKD,23480064.0,03-31,0.0,74374000.0,136538000.0,183838000.0,22629000.0,208085000.0,117883000.0,91667000.0,604000.0,57649000.0,-45804000.0,-11831000.0,
8436.HK,TAKBO GROUP,Household & Personal Products,0.198,HKD,HKD,79200000.0,12-31,0.0,240695000.0,9565000.0,276793000.0,240695000.0,186909000.0,127306000.0,60281000.0,6478000.0,6878000.0,-4526000.0,-12707000.0,
8437.HK,RMH HOLDINGS,Medical Care Facilities,0.172,HKD,SGD,11455200.0,12-31,0.0,-12407000.0,258000.0,4148000.0,-12407000.0,3180000.0,1637000.0,5877000.0,-6749000.0,781000.0,-2464000.0,1522000.0,
8439.HK,SOMERLEY CAP,Capital Markets,0.39,HKD,HKD,57215336.0,03-31,0.025,78443000.0,3097000.0,87561000.0,78443000.0,67374000.0,47816000.0,24053000.0,-3543000.0,5210000.0,-10954000.0,2386000.0,
8445.HK,NOBLE ENG GP,Engineering & Construction,0.175,HKD,HKD,48366500.0,03-31,0.0,87139000.0,353000.0,113676000.0,87139000.0,320746000.0,319110000.0,13755000.0,-11794000.0,-18979000.0,7596000.0,-975000.0,
8446.HK,BRIGHTSTAR TECH,Entertainment,0.132,HKD,HKD,120743040.0,12-31,0.0,170546008.0,49540867.0,404694262.0,131512050.0,95668122.0,69102958.0,54302628.0,-17882091.0,15536687.0,49726196.0,-74121819.0,
8447.HK,MS CONCEPT,Restaurants,0.034,HKD,HKD,34000000.0,03-31,0.0,50003000.0,61232000.0,133386000.0,46710000.0,250417000.0,89410000.0,152747000.0,3967000.0,62914000.0,-42069000.0,-4796000.0,
8448.HK,UNI PRINT-NEW,Specialty Business Services,0.23,HKD,HKD,22954000.0,03-31,0.0,13755465.0,30932209.0,52515843.0,7315465.0,69930379.0,60513603.0,32735357.0,-28437446.0,-32839105.0,35658315.0,2000875.0,
8450.HK,EDICO HOLDINGS,Specialty Business Services,0.123,HKD,HKD,123000000.0,09-30,0.0,50159000.0,2736000.0,71525000.0,50159000.0,40068000.0,20821000.0,31091000.0,-7298000.0,6276000.0,-9338000.0,20064000.0,
8451.HK,SUNLIGHT HLDGS,Household & Personal Products,0.055,HKD,SGD,44000000.0,09-30,0.0,18191000.0,178000.0,21785000.0,18191000.0,14061000.0,9257000.0,3818000.0,735000.0,1533000.0,-34000.0,232000.0,
8452.HK,FY FINANCIAL,Credit Services,0.405,HKD,CNY,145532704.0,12-31,0.0,448845000.0,11254000.0,486549000.0,443845000.0,60364000.0,41981000.0,33282000.0,4746000.0,-94736000.0,-12345000.0,-13605000.0,
8455.HK,LAI GROUP,Consulting Services,0.051,HKD,HKD,40800000.0,03-31,0.0,27106000.0,9612000.0,52632000.0,20697000.0,111256000.0,92107000.0,33777000.0,-17908000.0,3360000.0,-4144000.0,-387000.0,
8456.HK,MANSION INTL,Apparel Manufacturing,0.255,HKD,HKD,6742353.0,03-31,0.0,17492000.0,11727000.0,48376000.0,5765000.0,69849000.0,55364000.0,18365000.0,-4684000.0,4204000.0,-1208000.0,1000.0,
8460.HK,BASETROPHY GP,Engineering & Construction,0.088,HKD,HKD,19477920.0,12-31,0.0,64105000.0,25560000.0,104305000.0,41512000.0,97150000.0,83831000.0,15435000.0,-19773000.0,8969000.0,5099000.0,-13377000.0,
8462.HK,OMNIBRIDGE HLDG,Staffing & Employment Services,0.078,HKD,SGD,46800000.0,12-31,0.0,20219000.0,984000.0,28327000.0,20219000.0,61528000.0,56481000.0,2989000.0,1843000.0,2554000.0,-607000.0,-121000.0,
8471.HK,REACH NEW HLDGS,Textile Manufacturing,0.19,HKD,CNY,194180000.0,12-31,0.0,28372000.0,726000.0,40460000.0,28372000.0,66323000.0,48582000.0,30058000.0,-21634000.0,-13696000.0,-255000.0,-1025000.0,
8472.HK,LAPCO HOLDINGS,Waste Management,0.325,HKD,HKD,31199998.0,12-31,0.0,155953000.0,88355000.0,330318000.0,101279000.0,948683000.0,890662000.0,36210000.0,14060000.0,84505000.0,-36329000.0,3017000.0,
8473.HK,MI MING MART,Specialty Retail,0.11,HKD,HKD,123200000.0,03-31,0.012,141865000.0,10645000.0,165587000.0,141865000.0,148835000.0,55559000.0,78065000.0,14920000.0,18760000.0,-28547000.0,-8018000.0,
8475.HK,E-STATION GTECH,Restaurants,0.179,HKD,HKD,12200640.0,08-31,0.0,-24444000.0,1723000.0,8264000.0,-24444000.0,3277000.0,5268000.0,8505000.0,40244000.0,-4573000.0,4774000.0,-512000.0,
8476.HK,OCEAN ONE HLDG,Packaged Foods,3.15,HKD,HKD,882000000.0,03-31,0.04,261395000.0,1131000.0,274528000.0,261395000.0,458725000.0,392164000.0,20293000.0,40766000.0,36498000.0,-12309000.0,21347000.0,
8480.HK,FURNIWEB,Textile Manufacturing,0.207,HKD,MYR,191127648.0,12-31,0.006,150257000.0,19014000.0,199876000.0,138399000.0,216830000.0,162046000.0,37792000.0,12456000.0,35572000.0,-21385000.0,-21030000.0,
8481.HK,SHENGLONG INTL,Paper & Paper Products,0.3,HKD,CNY,135000000.0,12-31,0.0,659631000.0,381036000.0,874916000.0,278831000.0,585649000.0,395301000.0,121674000.0,47513000.0,57396000.0,94208000.0,-173205000.0,
8482.HK,WAN LEADER,Integrated Freight & Logistics,0.151,HKD,HKD,22610738.0,03-31,0.0,59441000.0,1595000.0,91911000.0,58685000.0,187193000.0,182555000.0,29671000.0,-24671000.0,-32192000.0,23008000.0,-1715000.0,
8483.HK,MAX SIGHT GROUP,Personal Services,0.066,HKD,HKD,52800000.0,12-31,0.0,24035000.0,14892000.0,45810000.0,24035000.0,66246000.0,45969000.0,19219000.0,-399000.0,12538000.0,-15448000.0,3590000.0,
8487.HK,ISP GLOBAL,Communication Equipment,0.144,HKD,CNY,150714720.0,06-30,0.0,165064000.0,81722000.0,186263000.0,86838000.0,218611000.0,143607000.0,101361000.0,-24960000.0,-18766000.0,17100000.0,-168000.0,
8489.HK,GP LOGISTICS,Integrated Freight & Logistics,0.139,HKD,HKD,41700000.0,12-31,0.0,187902000.0,56044000.0,311582000.0,134418000.0,825726000.0,773603000.0,49045000.0,-1505000.0,-29281000.0,27030000.0,-953000.0,
8490.HK,NICHE-TECH SEMI,Semiconductor Equipment & Materials,0.123,HKD,HKD,86776504.0,12-31,0.0,315215000.0,110011000.0,358132000.0,220938000.0,212589000.0,157678000.0,45501000.0,510000.0,-81378000.0,111918000.0,-61496000.0,
8491.HK,COOL LINK,Food Distribution,0.7,HKD,SGD,279024192.0,12-31,0.0,22423000.0,10866000.0,31970000.0,13759000.0,30765000.0,22248000.0,9074000.0,-1071000.0,525000.0,-2269000.0,-680000.0,
8493.HK,DRAGON KING GP,Restaurants,0.044,HKD,HKD,10644480.0,12-31,0.0,-41007000.0,65647000.0,44785000.0,-102379000.0,104453000.0,29740000.0,68204000.0,1327000.0,5824000.0,-9691000.0,0.0,
8495.HK,1957 & CO.,Restaurants,0.176,HKD,HKD,67584000.0,12-31,0.0,109406000.0,197412000.0,333035000.0,58390000.0,471849000.0,308846000.0,150631000.0,-6246000.0,130720000.0,-47908000.0,-72145000.0,
8496.HK,GLOBAL UIN,Grocery Stores,0.172,HKD,SGD,45782104.0,06-30,0.0,-4641751.0,1056698.0,3634368.0,-4789829.0,6717427.0,3171730.0,5704890.0,-2238651.0,-2634340.0,3136796.0,-387598.0,
8500.HK,ICONCULTURE,Advertising Agencies,0.51,HKD,CNY,220320000.0,12-31,0.0,-9303000.0,5973000.0,26280000.0,-14303000.0,25424000.0,21260000.0,12480000.0,-84647000.0,20824000.0,-19092000.0,-74000.0,
8501.HK,SANBASE CORP,Consulting Services,0.265,HKD,HKD,52999996.0,03-31,0.0,136925000.0,4121000.0,266360000.0,136925000.0,428077000.0,402885000.0,26646000.0,-1369000.0,34571000.0,-4200000.0,-78000.0,
8502.HK,OCEAN LINE PORT,Infrastructure Operations,0.255,HKD,CNY,204000000.0,12-31,0.0,486659000.0,1591000.0,832302000.0,486659000.0,173583000.0,62474000.0,25458000.0,59140000.0,89535000.0,-60349000.0,16616000.0,
8507.HK,I.CENTURY HLDG,Apparel Manufacturing,0.084,HKD,HKD,33600000.0,03-31,0.0,40759000.0,25580000.0,59943000.0,16201000.0,118829000.0,91602000.0,35715000.0,-17599000.0,188000.0,1941000.0,-9129000.0,
8509.HK,WINE'S LINK,Beverages - Wineries & Distilleries,0.52,HKD,HKD,208000000.0,03-31,0.0,429115000.0,134292000.0,448127000.0,295834000.0,216553000.0,139800000.0,27306000.0,31201000.0,22917000.0,-22086000.0,-744000.0,
8510.HK,TOPSTANDARDCORP,Restaurants,0.095,HKD,HKD,18911270.0,12-31,0.0,-1601000.0,9422000.0,15472000.0,-4877000.0,9072000.0,8163000.0,4360000.0,6009000.0,-2111000.0,9832000.0,-6492000.0,
8511.HK,MIN FU INTL,Scientific & Technical Instruments,1.49,HKD,HKD,38612308.0,03-31,0.0,34058000.0,5240000.0,48319000.0,29474000.0,80501000.0,62943000.0,27854000.0,-20098000.0,2416000.0,13960000.0,-4714000.0,
8512.HK,HYFUSIN GROUP,Household & Personal Products,0.305,HKD,HKD,280142496.0,12-31,0.0,520577000.0,18363000.0,686918000.0,505570000.0,866251000.0,530710000.0,196885000.0,102286000.0,248562000.0,-51995000.0,-31149000.0,
8513.HK,MAXWIN INT HLDG,Medical Instruments & Supplies,0.152,HKD,SGD,124405152.0,12-31,0.0,4182000.0,4240000.0,10059000.0,2884000.0,9148000.0,9878000.0,2812000.0,-6747000.0,-1185000.0,509000.0,3000.0,
8516.HK,GRAND TALENTS,Engineering & Construction,0.091,HKD,HKD,14962584.0,03-31,0.0,11265000.0,197000.0,27682000.0,11265000.0,16967000.0,15832000.0,12476000.0,-15138000.0,-7594000.0,2840000.0,53000.0,
8519.HK,XINXIANG ERA,Restaurants,0.245,HKD,HKD,142073056.0,12-31,0.0,5608000.0,40045000.0,87658000.0,775000.0,278542000.0,177324000.0,97030000.0,-4817000.0,32515000.0,-29957000.0,-1540000.0,
8521.HK,WEBX INTL HLDGS,Textile Manufacturing,0.74,HKD,HKD,426240000.0,12-31,0.0,153641000.0,32185000.0,178599000.0,125272000.0,120028000.0,100308000.0,27685000.0,-17510000.0,-5774000.0,6970000.0,-285000.0,
8523.HK,SHEUNG MOON,Engineering & Construction,0.226,HKD,HKD,90400000.0,03-31,0.0,10240000.0,66685000.0,76043000.0,-52888000.0,119735000.0,113058000.0,19496000.0,-26772000.0,20282000.0,-66562000.0,42870000.0,
8525.HK,BAIYING HOLDING,Credit Services,0.75,HKD,CNY,202500000.0,12-31,0.0,245555850.0,10097640.0,278818728.0,236555850.0,35876544.0,,,-16204544.0,-21259791.0,-23803011.0,-11363273.0,
8526.HK,WING FUNG GROUP,Building Products & Equipment,0.127,HKD,HKD,20605750.0,12-31,0.0,92998000.0,28381000.0,130799000.0,65663000.0,114570000.0,111508000.0,30588000.0,-35905000.0,7616000.0,-13981000.0,-83000.0,
